well_id,sno,state,district,block,location,longitude,latitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,sio2,tds
W180949083224001,9543,Andhra Pradesh,VIZIANAGARAM,BONDAPALLE,Gotlam DW13,83.37777778,18.1525,2022,7.4,1226.0,0,244.1,174.6,42.2,43.7,0.0,466.4042,133.0,32.7,29.8,0.9,0.3,,
W180755083075501,9544,Andhra Pradesh,VIZIANAGARAM,SRUNGAVARAPUKOTA,Gouripuram DW13,83.13194444,18.11861111,2022,7.0,1130.0,0,549.2,82.8,6.0,3.4,0.0,455.6635,108.0,45.0,42.0,4.0,0.63,,
W185715083384001,9545,Andhra Pradesh,VIZIANAGARAM,KURUPAM,Gumma,83.64444444,18.96583333,2022,7.1,252.0,0,36.6,20.6,4.0,51.3,0.0,67.63505,18.0,5.2,15.0,2.3,0.07,,
W180718083354001,9546,Andhra Pradesh,VIZIANAGARAM,PUSPATIREGA,Kanimetta,83.59444444,18.11861111,2022,7.0,2075.0,0,414.9,378.5,68.9,92.8,0.0,634.277,165.0,53.9,141.9,22.0,0.54,,
W182000083350001,9547,Andhra Pradesh,VIZIANAGARAM,GARIVIDI,Kapusambam-DW13,83.58333333,18.33888889,2022,7.3,1130.0,0,390.5,116.8,19.9,10.5,0.0,378.4208,84.0,41.2,65.0,2.0,0.37,,
W183630083252501,9548,Andhra Pradesh,VIZIANAGARAM,BOBBILI,Kokadavalasa 2013DW,83.42361111,18.61,2022,7.5,850.0,0,341.7,74.8,25.8,4.4,0.0,357.2155,82.0,37.3,43.5,2.1,2.88,,
W183120083312001,9549,Andhra Pradesh,VIZIANAGARAM,THERLAM,Kollivalasa 2013DW,83.52222222,18.52527778,2022,7.4,710.0,0,414.9,56.8,9.7,2.5,0.0,223.7131,61.0,17.5,94.4,4.5,2.5,,
W185400083274801,9550,Andhra Pradesh,VIZIANAGARAM,KOMARADA,Komarada,83.46333333,18.915,2022,7.6,335.0,0,146.4,17.2,6.9,0.7,0.0,116.5328,32.0,8.7,12.5,1.3,0.23,,
W180945083152201,9551,Andhra Pradesh,VIZIANAGARAM,GANTYADA,KondatamarapaliDW20,83.25611111,18.1525,2022,7.0,3700.0,0,378.3,743.7,385.0,37.5,0.0,1182.674,312.0,97.9,272.4,6.0,0.58,,
W180200083174001,9552,Andhra Pradesh,VIZIANAGARAM,JAMI,Kotha Bheemasinghi-D,83.29444444,18.03388889,2022,7.5,694.0,0,353.9,27.3,9.7,8.0,0.0,244.2186,70.0,16.9,41.2,5.7,0.33,,
W175345083113002,9553,Andhra Pradesh,VIZIANAGARAM,KOTHAVALASA,Kothavalasa1,83.19166667,17.89805556,2022,7.6,1300.0,0,549.2,112.5,32.0,13.2,0.0,279.1886,51.0,37.2,152.6,7.7,0.9,,
W184500083213602,9554,Andhra Pradesh,VIZIANAGARAM,JAMI,KumaranDW16,83.36,18.7625,2022,7.3,1722.0,0,488.2,135.1,97.0,99.8,0.0,578.3205,167.0,39.1,91.6,3.8,0.54,,
W185300083353001,9555,Andhra Pradesh,VIZIANAGARAM,KURUPAM,Kurupana,83.59166667,18.89805556,2022,7.3,877.0,0,219.7,87.7,18.0,42.1,0.0,306.264,91.0,19.3,25.9,4.4,0.18,,
W180000083100002,9556,Andhra Pradesh,VIZIANAGARAM,LAKKAVARAPUKOTA,Lakkavarapukota,83.16666667,18.0,2022,7.1,2233.0,0,463.8,379.0,132.2,83.4,0.0,741.8308,147.0,91.1,147.1,9.0,0.67,,
W182902083320201,9557,Andhra Pradesh,VIZIANAGARAM,THERLAM,Locherladw2015,83.53388889,18.49138889,2022,7.1,1596.0,0,561.4,197.5,36.3,20.2,0.0,480.8359,150.0,25.9,104.9,44.8,0.43,,
W180000083100001,9558,Andhra Pradesh,VIZIANAGARAM,LAKKAVARAPUKOTA,Mallavedu,83.16666667,18.0,2022,7.1,1430.0,0,451.5,155.3,71.0,24.8,0.0,469.1203,100.0,53.6,104.2,0.9,0.77,,
W182412083201801,9559,Andhra Pradesh,VIZIANAGARAM,BADANGI,Maradam,83.33833333,18.40666667,2022,7.0,1007.0,0,524.8,49.3,21.4,21.2,0.0,367.2364,59.0,53.7,52.0,17.2,1.13,,
W184500083213601,9560,Andhra Pradesh,VIZIANAGARAM,SEETANAGARAM,Maripivalasa-DW16,83.36,18.7625,2022,7.1,1942.0,0,341.7,347.3,65.7,138.8,0.0,661.7321,191.0,45.0,116.9,30.3,0.63,,
W183712083284801,9561,Andhra Pradesh,VIZIANAGARAM,BALIJIPETA,MirthivalasaDW16,83.48,18.62694444,2022,7.5,1017.0,0,366.1,112.4,55.6,22.1,0.0,328.3893,96.0,21.6,78.5,2.5,0.62,,
W180345083314501,9562,Andhra Pradesh,VIZIANAGARAM,PUSPATIREGA,Natavalasa,83.52916667,18.05083333,2022,7.16,2251.0,0,720.0,325.2,17.7,19.9,0.0,796.9047,143.0,107.1,110.2,1.2,1.25,,
W184700083260002,9563,Andhra Pradesh,VIZIANAGARAM,PARVATIPURAM,Parvatipuram1,83.43333333,18.79638889,2022,7.0,1186.0,0,366.1,98.0,40.5,27.7,0.0,376.4249,65.0,52.3,61.4,0.7,1.01,,
W183842083163001,9564,Andhra Pradesh,VIZIANAGARAM,MAKKUVA,Payakapadu,83.275,18.64388889,2022,7.15,1412.0,0,390.5,187.8,56.3,50.9,0.0,468.4612,146.0,25.5,78.0,40.0,0.39,,
W183125083123001,9565,Andhra Pradesh,VIZIANAGARAM,SALURU,Saluru,83.20833333,18.52527778,2022,7.6,2016.0,0,805.5,132.7,59.0,61.6,0.0,234.058,56.0,22.9,304.1,51.5,1.34,,
W183440083143501,9566,Andhra Pradesh,VIZIANAGARAM,SALURU,Sanyasirajpeta 2013DW,83.24305556,18.57611111,2022,7.5,1362.0,0,683.4,77.2,25.4,5.4,0.0,298.036,40.0,48.1,178.0,1.5,0.74,,
W183009083151501,9567,Andhra Pradesh,VIZIANAGARAM,RAMABHADRAPURAM,TarapuramDW2015,83.25416667,18.50833333,2022,7.2,2194.0,0,671.2,283.2,48.0,56.1,0.0,780.9471,154.0,96.2,117.4,1.2,0.53,,
W181000083120001,9568,Andhra Pradesh,VIZIANAGARAM,GANTYADA,Tatipudi-DW13,83.2,18.16944444,2022,7.6,381.0,0,219.7,5.4,2.6,0.8,0.0,164.821,40.0,15.8,8.2,0.6,0.49,,
W184135083184001,9569,Andhra Pradesh,VIZIANAGARAM,MAKKUVA,Vankatabhairipuram D,83.31111111,18.69472222,2022,7.7,300.0,0,122.0,12.4,6.2,5.8,0.0,86.2212,22.0,7.8,18.2,1.3,0.26,,
W180700083244501,9570,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Vijayanagaram,83.4125,18.11861111,2022,7.3,1110.0,0,427.1,84.3,16.1,59.2,0.0,396.1293,85.0,44.7,56.5,1.7,0.56,,
W184900083270001,9571,Andhra Pradesh,VIZIANAGARAM,KOMARADA,Vikrampuram-DW13,83.45,18.83027778,2022,7.2,1305.0,0,329.5,229.6,39.8,23.3,0.0,480.8593,135.0,35.0,82.4,5.6,0.58,,
W163458081232001,9572,Andhra Pradesh,WEST GODAVARI,AKIVEEDU,Akiveedu-DW14,81.38888889,16.57611111,2022,7.69,800.0,0,146.4,152.7,39.0,3.9,0.0,156.1599,25.0,23.1,96.7,5.3,0.17,,
W164050081375001,9573,Andhra Pradesh,WEST GODAVARI,ATTILI,Attili-B,81.63055556,16.67777778,2022,7.78,2010.0,0,549.2,257.4,138.7,60.6,0.0,378.313,74.0,47.4,199.1,108.1,0.13,,
W171156081190801,9574,Andhra Pradesh,WEST GODAVARI,BUTTAYAGUDEM,Buttayagudem-DW14,81.31888889,17.18638889,2022,8.1,950.0,0,262.4,75.3,60.3,63.2,0.0,211.0901,42.0,26.1,84.5,17.7,0.28,,
W163511081250001,9575,Andhra Pradesh,WEST GODAVARI,UNDI,Cherukuwada-DW14,81.41666667,16.59305556,2022,7.63,510.0,0,238.0,32.2,14.9,2.6,0.0,150.5677,39.0,13.0,40.0,4.5,0.31,,
W170535081353801,9576,Andhra Pradesh,WEST GODAVARI,GOPALAPURAM,Chityala-DW14,81.59388889,17.08472222,2022,7.74,1280.0,0,353.9,142.2,77.3,77.3,0.0,343.8883,74.0,38.9,79.2,52.9,1.79,,
W171238081325401,9577,Andhra Pradesh,WEST GODAVARI,GOPALAPURAM,Dondapudi-DW14,81.54833333,17.20333333,2022,7.89,1450.0,0,402.7,190.5,55.8,60.3,0.0,383.897,48.0,64.3,137.5,10.7,0.83,,
W164215081050601,9578,Andhra Pradesh,WEST GODAVARI,ELURU,Eluru(Postal colony)-DW,81.085,16.71166667,2022,8.1,1010.0,0,439.3,69.5,37.2,0.9,0.0,256.5423,45.0,35.2,97.1,2.6,0.68,,
W164239081063801,9579,Andhra Pradesh,WEST GODAVARI,ELURU,Eluru-DW13,81.11055556,16.71166667,2022,7.79,1650.0,0,549.2,184.9,67.7,12.5,0.0,274.8907,61.0,29.7,192.7,29.5,0.35,,
W170008081003001,9580,Andhra Pradesh,WEST GODAVARI,CHINTALAPUDI,Erraguntlapalli,81.00833333,17.0,2022,7.72,1000.0,0,353.9,122.3,36.7,3.5,0.0,230.5558,65.0,16.7,70.5,60.7,0.3,,
W170600081330001,9581,Andhra Pradesh,WEST GODAVARI,GOPALAPURAM,Gopalpuram,81.55,17.10166667,2022,7.54,2840.0,0,805.5,467.9,170.0,4.7,0.0,380.0,72.0,48.6,495.8,1.7,1.25,,
W165453081415101,9582,Andhra Pradesh,WEST GODAVARI,NIDADAVOLE,Goparam-DW13,81.6975,16.915,2022,7.82,620.0,0,219.7,45.6,9.2,1.1,0.0,152.2013,31.0,18.2,41.1,3.2,0.22,,
W164154081375201,9583,Andhra Pradesh,WEST GODAVARI,IRAGAVARAM,Gowrabalu-DW13,81.63111111,16.69472222,2022,8.01,540.0,0,244.1,19.1,15.6,0.1,0.0,175.3106,42.0,17.5,25.7,0.8,0.24,,
W171404081381801,9584,Andhra Pradesh,WEST GODAVARI,POLAVARAM,Gutala-DW13,81.63833333,17.23722222,2022,7.86,580.0,0,256.3,16.0,9.8,3.4,0.0,169.5997,31.0,22.5,33.5,1.8,0.16,,
W170101081390601,9585,Andhra Pradesh,WEST GODAVARI,ELURU,Ipangadi,81.65166667,17.01694444,2022,7.68,1060.0,0,219.7,173.2,28.8,1.6,0.0,284.7852,50.0,39.4,59.6,25.8,0.13,,
W170029081122901,9586,Andhra Pradesh,WEST GODAVARI,KAMAVARAPUKOTA,Kamavarapukota1,81.20805556,17.0,2022,7.65,1470.0,0,598.0,103.2,41.7,24.5,0.0,469.9685,71.0,71.7,81.6,63.6,0.48,,
W171101081245701,9587,Andhra Pradesh,WEST GODAVARI,KOYYALAGUDEM,Kanapuram-DW14,81.41583333,17.18638889,2022,7.82,1640.0,0,537.0,182.6,76.3,52.4,0.0,554.604,53.0,103.5,110.0,3.0,1.02,,
W162200081372001,9588,Andhra Pradesh,WEST GODAVARI,MOGALTURU,Kummarapurugu 2013D,81.62222222,16.37277778,2022,7.44,2120.0,0,512.6,375.3,81.6,3.4,0.0,337.0048,62.0,44.8,318.4,16.9,0.3,,
W165519081150601,9589,Andhra Pradesh,WEST GODAVARI,DWARAKATIRUMALA,Lakshmipuram-DW14,81.25166667,16.93194444,2022,8.06,180.0,0,67.1,8.2,8.6,0.6,0.0,48.81114,9.0,6.2,8.7,2.4,0.1,,
W165121081424901,9590,Andhra Pradesh,WEST GODAVARI,NIDADAVOLE,Munipalli-DW13,81.71361111,16.86416667,2022,7.21,3330.0,0,353.9,804.1,126.7,1.9,0.0,808.728,125.0,121.5,371.0,5.9,0.45,,
W162613081420801,9591,Andhra Pradesh,WEST GODAVARI,NARSAPUR,Narsapuram,81.70222222,16.44055556,2022,8.6,1700.0,48,787.2,78.0,12.0,0.9,0.0,380.0589,126.0,16.0,226.4,1.2,1.11,,
W163330081300701,9592,Andhra Pradesh,WEST GODAVARI,BHIMAVARAM,Narsimhapuram-DW14,81.50194444,16.55916667,2022,6.68,10000.0,0,732.2,3002.4,140.8,9.8,0.0,1599.688,182.0,279.9,1526.4,22.6,6.38,,
W163034081431101,9593,Andhra Pradesh,WEST GODAVARI,PALAKOL,Palakol-DW14,81.71972222,16.50833333,2022,7.21,820.0,0,341.7,47.0,52.3,3.3,0.0,227.1113,55.0,22.1,59.9,9.4,0.17,,
W163756081280201,9594,Andhra Pradesh,WEST GODAVARI,UNDI,Pamulaparu-DW14,81.46722222,16.62694444,2022,8.29,3000.0,36,927.5,445.3,37.1,3.2,0.0,342.979,56.0,49.7,459.0,118.3,0.1,,
W164709081313501,9595,Andhra Pradesh,WEST GODAVARI,PENTAPADU,Pentapadu-DW14,81.52638889,16.79638889,2022,7.5,5020.0,0,366.1,1386.0,255.8,2.4,0.0,1069.658,219.0,128.1,634.8,12.6,1.09,,
W163845081385501,9596,Andhra Pradesh,WEST GODAVARI,PENUMANDRA,Penumandra-DW13,81.64861111,16.64388889,2022,7.71,2860.0,0,854.3,481.7,0.8,13.6,0.0,566.8844,115.0,68.7,263.9,225.8,0.18,,
W162220081353001,9597,Andhra Pradesh,WEST GODAVARI,MOGALTURU,Perupalem 2013DW,81.59166667,16.37277778,2022,7.7,391.0,0,164.8,18.5,18.2,3.4,0.0,143.2199,29.0,17.2,17.9,9.0,0.18,,
W164229081325401,9598,Andhra Pradesh,WEST GODAVARI,GANAPAVARAM,Pippara-DW13,81.54833333,16.71166667,2022,8.02,310.0,0,109.8,17.5,15.4,1.0,0.0,78.35559,14.0,10.5,20.5,3.7,0.25,,
W163403081434101,9599,Andhra Pradesh,WEST GODAVARI,PENUMANDRA,Polamuru-DW13,81.72805556,16.57611111,2022,7.83,2690.0,0,927.5,214.2,156.6,98.3,0.0,333.3488,42.0,55.8,302.6,276.1,0.11,,
W164630081252501,9600,Andhra Pradesh,WEST GODAVARI,UNGUTURU,Rachuru 2013DW,81.42361111,16.77944444,2022,7.55,1600.0,0,549.2,165.9,87.3,7.7,0.0,108.9939,18.0,15.9,147.3,256.4,1.02,,
W164119081275601,9601,Andhra Pradesh,WEST GODAVARI,GANAPAVARAM,Sarepalle-DW14,81.46555556,16.69472222,2022,8.11,3960.0,0,1074.0,683.7,132.3,9.8,0.0,466.8141,58.0,78.7,673.7,26.0,0.21,,
W170905081390201,9602,Andhra Pradesh,WEST GODAVARI,TALLAPUDI,Tadipudi1,81.65055556,17.1525,2022,8.04,460.0,0,244.1,11.6,7.3,0.9,0.0,69.32484,13.0,8.8,76.2,1.6,0.64,,
W170737081393901,9603,Andhra Pradesh,WEST GODAVARI,TALLAPUDI,Tallapudi-DW13,81.66083333,17.11861111,2022,7.87,730.0,0,305.1,33.6,31.4,2.1,0.0,164.8041,32.0,21.0,71.9,4.3,0.28,,
W163700081300001,9604,Andhra Pradesh,WEST GODAVARI,UNDI,Undi,81.5,16.62694444,2022,7.84,1320.0,0,402.7,206.0,39.5,5.4,0.0,311.3561,62.0,38.2,119.0,28.8,0.2,,
W164715081415001,9605,Andhra Pradesh,WEST GODAVARI,UNDRAJAVARAM,Undrajavaram 2013DW,81.69722222,16.79638889,2022,7.58,1430.0,0,488.2,89.5,47.8,113.8,0.0,330.4168,72.0,36.8,91.1,81.6,0.29,,
W163200081390001,9606,Andhra Pradesh,WEST GODAVARI,VEERAVASARAM,Veeravasaram,81.65,16.54222222,2022,7.57,2020.0,0,549.2,330.9,74.8,46.4,0.0,547.049,101.0,72.1,187.0,31.7,0.07,,
W170639081402601,9607,Andhra Pradesh,WEST GODAVARI,TALLAPUDI,Vegeswarapuram,81.67388889,17.10166667,2022,7.94,1390.0,0,512.6,74.0,158.6,5.9,0.0,310.1877,41.0,50.9,169.0,4.3,1.29,,
W163300081335001,9608,Andhra Pradesh,WEST GODAVARI,PALAKODERU,Vissakoduru 2013DW,81.56388889,16.55916667,2022,7.09,2760.0,0,561.4,511.9,144.6,5.4,0.0,526.641,119.0,56.4,374.0,20.0,0.12,,
W163430081224501,9609,Andhra Pradesh,West Godavari,AKIVIDU,Akiveedu - PZ,81.3882,16.5862,2022,6.75,910.0,0,122.0,156.6,35.0,1.6,0.0,146.9912,21.0,23.2,95.4,5.0,0.14,,
W165434080595301,9610,Andhra Pradesh,West Godavari,LINGAPALEM,Dharmajigudem,80.992,16.8859,2022,7.74,2450.0,0,543.1,395.3,175.9,38.0,0.0,581.5501,43.0,115.9,286.0,5.6,3.36,,
W163655081315601,9611,Andhra Pradesh,West Godavari,Palakoderu,Garaga Parru,81.5322,16.6153,2022,7.98,840.0,0,469.9,30.5,24.9,1.2,0.0,236.0376,54.0,24.9,80.2,4.7,0.32,,
W171106081244801,9612,Andhra Pradesh,West Godavari,BUTTAYAGUDEM,Gunjavaram,81.4172,17.2036,2022,7.78,1270.0,0,378.3,140.6,72.2,72.7,0.0,432.6215,73.0,61.4,70.2,8.7,0.55,,
W170720081182102,9613,Andhra Pradesh,West Godavari,JANGAREDDIGUDEM,Jangareddygudem,81.2953,17.1164,2022,7.55,870.0,0,207.5,123.3,29.3,61.8,0.0,224.1684,61.0,17.5,69.8,19.0,0.41,,
W164900081214502,9614,Andhra Pradesh,West Godavari,UNGUTUR,Kaikaram - PZ 2,81.3642,16.8116,2022,7.5,1770.0,0,256.3,328.2,94.7,72.3,0.0,589.8653,95.0,86.1,135.8,3.8,0.27,,
W164357081102701,9615,Andhra Pradesh,West Godavari,Denduluru,Kovvali,81.1754,16.7326,2022,8.09,2820.0,0,598.0,436.1,286.5,3.5,0.0,455.3121,66.0,70.9,463.4,18.0,0.4,,
W170009081443001,9616,Andhra Pradesh,West Godavari,KOVVUR,Kovvur,81.7416,17.0039,2022,7.67,670.0,0,305.1,38.0,25.8,3.5,0.0,248.4304,60.0,23.9,26.9,16.0,0.29,,
W170009081443001,9617,Andhra Pradesh,West Godavari,KOVVUR,Kovvur,81.7339,17.0162,2022,7.67,670.0,0,305.1,38.0,25.8,3.5,0.0,248.4304,60.0,23.9,26.9,16.0,0.29,,
W170800081170002,9618,Andhra Pradesh,West Godavari,KOYYALAGUDEM,Koyyalagudem,81.427,17.1238,2022,7.95,410.0,0,85.4,35.0,17.2,16.9,0.0,83.38582,22.0,7.1,29.7,5.0,0.34,,
W162448081365101,9619,Andhra Pradesh,West Godavari,MOGALTHUR,Mogalturu,81.6142,16.4134,2022,7.91,960.0,0,463.8,32.5,34.8,6.3,0.0,273.4441,50.0,36.4,67.1,15.5,0.18,,
W165200081010001,9620,Andhra Pradesh,West Godavari,PEDAVEGI,Nadipalli,81.0082,16.8294,2022,7.4,2960.0,0,414.9,738.4,82.0,1.9,0.0,972.7424,147.0,148.3,221.9,15.5,0.21,,
W165500081400501,9621,Andhra Pradesh,West Godavari,NIDADAVOLE,Nidadavolu,81.6746,16.8948,2022,7.89,1350.0,0,488.2,122.6,47.9,0.8,0.0,441.9444,67.0,67.4,88.1,23.5,0.15,,
W132220079081301,9622,Andhra Pradesh,West Godavari,POLAVARAM,Polavaram,81.6471,17.2503,2022,7.59,1620.0,0,683.4,145.7,24.4,26.9,0.0,417.8158,98.0,42.4,118.6,96.8,0.38,,
W170421081152901,9623,Andhra Pradesh,West Godavari,DWARAKA TIRUMALA,Pottalakattugudem,81.253,16.936,2022,7.75,960.0,0,305.1,106.2,41.7,42.9,0.0,351.1294,96.0,27.5,48.3,6.0,0.39,,
W170720081010501,9624,Andhra Pradesh,West Godavari,CHINTALAPUDI,Recharla - Pz,81.0115,17.1142,2022,7.79,530.0,0,268.5,28.1,15.7,0.8,0.0,157.8286,35.0,17.5,38.4,9.0,0.83,,
W192200079170001,9625,Telangana,ADILABAD,ASIFABAD,Asifabad,79.28333333,19.36666667,2022,7.72,1050.0,0,549.2,38.0,37.4,49.6,0.0,282.7108,46.0,40.7,116.6,1.3,1.4,,
W185300077580001,9626,Telangana,ADILABAD,MUDHOLE,Basar-PZ,77.96666667,18.88333333,2022,7.38,1610.0,0,396.6,374.7,136.6,102.9,0.0,553.8782,116.0,64.2,282.7,7.2,4.37,,
W194300078460002,9627,Telangana,ADILABAD,BELA,Bela1,78.76666667,19.71666667,2022,7.58,800.0,0,305.1,23.1,32.7,115.2,0.0,255.571,52.0,30.4,57.9,1.2,0.67,,
W194400078460001,9628,Telangana,ADILABAD,BELA,Bela-PZ,78.76666667,19.73333333,2022,7.42,770.0,0,183.1,17.7,99.3,103.1,0.0,239.7259,48.0,29.0,58.2,1.3,0.66,,
W190307079290601,9629,Telangana,ADILABAD,BELLAMPALLI,Bellampalli-DW-2012,79.485,19.05194444,2022,7.63,1420.0,0,561.4,119.3,93.1,13.1,0.0,350.6433,92.0,29.7,145.7,26.5,0.53,,
W185010079402001,9630,Telangana,ADILABAD,JAIPUR,Bhimavaram1,79.67222222,18.83611111,2022,7.65,790.0,0,244.1,68.0,22.8,70.5,0.0,224.9109,62.0,16.9,51.8,3.4,0.4,,
W191235079354501,9631,Telangana,ADILABAD,BHIMINI,Bhimini -PZ 1,79.59583333,19.20972222,2022,7.38,1990.0,0,518.7,209.2,77.1,83.9,0.0,452.5463,93.0,53.4,229.0,3.5,4.5,,
W192100078200001,9632,Telangana,ADILABAD,BOATH,Boath-PZ,78.33333333,19.35,2022,8.15,560.0,0,128.1,75.8,27.3,1.7,0.0,21.0054,7.0,0.9,99.6,1.3,7.29,,
W192017079200401,9633,Telangana,ADILABAD,ASIFABAD,Burugudem,79.33444444,19.33805556,2022,7.5,1380.0,0,439.3,177.3,73.8,44.8,0.0,520.0,88.0,72.9,80.0,4.9,0.67,,
W190830078202201,9634,Telangana,ADILABAD,SARANGAPUR,Chincholi Bk-DW13,78.33944444,19.14166667,2022,7.7,750.0,0,396.6,24.8,25.1,13.7,0.0,265.0,54.0,31.6,49.0,3.6,1.51,,
W193045078350701,9635,Telangana,ADILABAD,INDRAVELLI,Danora-B,78.58527778,19.5125,2022,7.56,680.0,0,378.3,8.0,10.1,16.5,0.0,298.0148,50.0,41.8,22.9,1.2,0.76,,
W192030078452001,9636,Telangana,ADILABAD,UTNOOR,Dantalapally,78.75555556,19.34166667,2022,7.6,1100.0,0,280.7,99.8,51.9,150.7,0.0,318.4132,70.0,34.8,65.0,29.3,0.07,,
W192500078260001,9637,Telangana,ADILABAD,BAZARHATNOOR,Echoda-PZ,78.43333333,19.41666667,2022,7.15,1280.0,0,341.7,187.9,56.8,54.0,0.0,434.3563,85.0,54.2,72.3,1.5,0.88,,
W190335077555001,9638,Telangana,ADILABAD,BHAINSA,Elegaon 2010Pz,77.93055556,19.05972222,2022,7.58,820.0,0,353.9,54.3,33.9,46.1,0.0,304.7535,67.0,33.7,60.7,3.0,0.56,,
W193200078310001,9639,Telangana,ADILABAD,GUDIHATNOOR,Gudihathur,78.51666667,19.53333333,2022,7.29,930.0,0,366.1,70.3,42.6,53.7,0.0,360.8842,65.0,48.1,36.6,2.1,0.54,,
W190500078140001,9640,Telangana,ADILABAD,DILWARPUR,Gundampalli-PZ,78.23333333,19.08333333,2022,7.69,560.0,0,299.0,15.8,31.7,3.0,0.0,165.9595,35.0,19.1,50.7,1.5,0.72,,
W185230079173001,9641,Telangana,ADILABAD,MANCHERIAL,Hajipur,79.29166667,18.875,2022,7.05,2010.0,0,231.9,322.5,109.3,281.8,0.0,660.4414,170.0,57.5,104.7,5.4,0.52,,
W192456079480001,9642,Telangana,ADILABAD,KOUTHALA,Hasnapur,79.8,19.41555556,2022,7.7,1120.0,0,317.3,144.1,77.2,31.2,0.0,426.4924,128.0,26.1,68.7,0.7,0.68,,
W190703078563401,9643,Telangana,ADILABAD,JANNARAM,Indanapalle 2010Pz,78.94277778,19.1175,2022,7.34,1910.0,0,829.9,92.8,108.9,27.4,0.0,717.217,83.0,123.8,115.0,1.6,2.9,,
W192900078400001,9644,Telangana,ADILABAD,INDRAVELLI,Indravalli-PZ,78.66666667,19.48333333,2022,7.45,820.0,0,152.6,98.9,89.7,105.3,0.0,379.1922,57.0,57.4,42.6,2.6,1.27,,
W194400078384501,9645,Telangana,ADILABAD,JAINAD,Jainath,78.64583333,19.73333333,2022,7.75,1050.0,0,427.1,78.0,42.8,17.7,0.0,292.9101,91.0,16.2,50.4,54.2,0.29,,
W192250078531501,9646,Telangana,ADILABAD,JAINOOR,Jainoor,78.8875,19.38055556,2022,7.61,820.0,0,378.3,40.6,24.6,35.0,0.0,294.9915,66.0,31.5,28.9,20.2,0.15,,
W192200078540001,9647,Telangana,ADILABAD,JAINOOR,Jainoor-PZ,78.9,19.36666667,2022,7.0,1470.0,0,549.2,139.3,103.6,35.0,0.0,559.2644,128.0,58.3,121.8,10.7,6.56,,
W190805079054001,9648,Telangana,ADILABAD,JANNARAM,Jannaram,79.09444444,19.13472222,2022,8.03,1490.0,0,707.8,118.7,59.6,26.5,0.0,267.7948,37.0,42.7,260.2,3.7,3.06,,
W190600079020001,9649,Telangana,ADILABAD,JANNARAM,Jannaram-PZ,79.03333333,19.1,2022,7.22,930.0,0,366.1,106.1,38.7,16.0,0.0,293.9201,88.0,18.3,95.6,3.6,0.53,,
W190554078465101,9650,Telangana,ADILABAD,KADDAM,Kaddam DW 2012,78.78083333,19.09833333,2022,7.85,920.0,0,408.8,67.4,25.6,27.2,0.0,285.0,52.0,37.7,82.0,0.6,1.6,,
W192129079283801,9651,Telangana,ADILABAD,KAGAZNAGAR,Kagaznagar DW 2012,79.47722222,19.35805556,2022,7.82,370.0,0,183.1,14.6,12.2,9.5,0.0,137.0197,25.0,18.4,20.3,1.1,0.34,,
W190530079504501,9652,Telangana,ADILABAD,VEMANPALLI,Kalamadugu,79.84583333,19.09166667,2022,7.28,1590.0,0,476.0,183.8,72.0,204.7,0.0,714.7656,153.0,81.2,48.4,2.2,0.58,,
W191327078133701,9653,Telangana,ADILABAD,SARANGAPUR,Kautla 2010Pz,78.22694444,19.22416667,2022,7.6,560.0,0,274.6,34.7,11.4,10.9,0.0,188.6235,47.0,17.1,38.0,0.4,0.07,,
W192107078245601,9654,Telangana,ADILABAD,NEREDIGONDA,Kumari 2010Pz,78.41555556,19.35194444,2022,7.15,1880.0,0,573.6,151.4,232.1,24.1,0.0,650.1073,103.0,95.8,143.1,5.3,3.29,,
W185432079115101,9655,Telangana,ADILABAD,LUXETTIPET,Luxettipet DW 2012,79.1975,18.90888889,2022,7.44,850.0,0,305.1,50.5,39.9,46.8,0.0,269.7216,67.0,25.1,70.0,2.4,0.76,,
W185230079254502,9656,Telangana,ADILABAD,MANCHERIAL,Mancherial -PZ 2,79.42916667,18.875,2022,7.45,1090.0,0,500.4,68.6,38.2,38.4,0.0,250.7506,59.0,25.0,132.6,2.2,0.25,,
W190937078380401,9657,Telangana,ADILABAD,KHANAPUR,Mandepalli,78.63444444,19.16027778,2022,7.94,830.0,0,366.1,39.0,33.3,32.3,0.0,250.0,60.0,24.3,67.0,4.7,1.01,,
W193816078303001,9658,Telangana,ADILABAD,ADILABAD,Mavala DW 2012,78.50833333,19.63777778,2022,8.0,1030.0,0,183.1,127.6,70.1,141.8,0.0,300.0,88.0,19.4,94.0,0.5,0.13,,
W185830077550001,9659,Telangana,ADILABAD,MUDHOLE,Mudhol-PZ,77.91666667,18.975,2022,7.03,1580.0,0,366.1,171.9,67.6,144.3,0.0,533.3093,119.0,57.3,93.4,11.2,0.83,,
W185223079254101,9660,Telangana,ADILABAD,MANCHERIAL,Old Manchirial DW 201,79.42805556,18.87305556,2022,8.02,1320.0,0,512.6,127.6,72.3,55.0,0.0,270.0,52.0,34.0,195.0,1.3,0.44,,
W191152078383201,9661,Telangana,ADILABAD,KHANAPUR,Pembi,78.64222222,19.19777778,2022,7.53,1130.0,0,378.3,92.1,46.8,108.5,0.0,341.8385,69.0,41.5,82.6,6.2,0.63,,
