well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,tds,sio2
W165640081580001,2985,A.P.,EAST GODAVARI,,Anaparthy,16.9444,81.9667,2019,7.64,920.0,0.0,232.0,131.0,51.0,39.0,,300.0,60.0,37.0,69.0,7.0,0.54,536.0,
W164630081530001,2986,A.P.,EAST GODAVARI,,Jonnada,16.775,81.8833,2019,8.95,5880.0,192.0,1135.0,780.0,528.0,47.0,,350.0,120.0,12.0,1159.0,54.0,1.75,3509.0,
W170130082173001,2987,A.P.,EAST GODAVARI,,Vakalpudi,17.025,82.2917,2019,8.2,810.0,0.0,409.0,39.0,2.0,16.0,,230.0,68.0,15.0,48.0,56.0,0.34,492.0,
W164645082044501,2988,A.P.,EAST GODAVARI,,Vegayammapeta,16.7792,82.0792,2019,7.7,790.0,0.0,415.0,32.0,9.0,0.9,,355.0,44.0,60.0,17.0,1.2,0.33,417.0,
W165420081553001,2989,A.P.,EAST GODAVARI,,Eppanapadu,16.9056,81.925,2019,7.71,1490.0,0.0,702.0,106.0,3.0,20.0,,350.0,46.0,57.0,180.0,1.0,1.93,844.0,
W172100081500001,2990,A.P.,EAST GODAVARI,,Sitapalli,17.35,81.8333,2019,7.66,860.0,0.0,427.0,50.0,6.0,5.0,,335.0,40.0,57.0,42.0,2.0,0.46,463.0,
W164200081510001,2991,A.P.,EAST GODAVARI,,Mummidivarampad,16.7,81.85,2019,7.7,840.0,0.0,311.0,96.0,5.0,31.0,,300.0,64.0,34.0,46.0,15.0,0.35,481.0,
W173130081443001,2992,A.P.,EAST GODAVARI,,Maredumilli,17.525,81.7417,2019,7.36,1480.0,0.0,293.0,206.0,137.0,83.0,,460.0,136.0,29.0,63.0,111.0,0.59,944.0,
W171130082061501,2993,A.P.,EAST GODAVARI,,Burugupudi-PZ1,17.1917,82.1042,2019,7.67,970.0,0.0,336.0,135.0,17.0,2.5,,315.0,70.0,34.0,72.0,10.0,0.94,546.0,
W165534081472001,2994,A.P.,EAST GODAVARI,,Dowalaiswaram -PZ3,16.9261,81.7889,2019,7.59,890.0,0.0,397.0,67.0,0.9,29.0,,265.0,56.0,30.0,61.0,36.8,0.41,524.0,
W164300081540003,2996,A.P.,EAST GODAVARI,,Kothapeta -PZ2,16.7167,81.9,2019,7.3,5180.0,0.0,549.0,1170.0,463.0,7.0,,1400.0,230.0,201.0,536.0,14.0,0.34,2956.0,
W165859082144701,2997,A.P.,EAST GODAVARI,,Kakinada-Pz,16.9831,82.2464,2019,8.08,950.0,0.0,458.0,43.0,33.6,5.0,,125.0,23.0,16.0,132.0,50.0,1.06,582.0,
W163551081545801,2998,A.P.,EAST GODAVARI,,Munganda-Pz,16.5975,81.9161,2019,7.78,1590.0,0.0,415.0,206.0,153.0,5.0,,415.0,72.0,57.0,168.0,11.3,0.39,925.0,
W170050082150001,2999,A.P.,EAST GODAVARI,,Anjaneyanagar 2012,17.0139,82.25,2019,7.47,10650.0,0.0,1055.0,2233.0,1171.0,110.0,,1725.0,281.0,249.0,1272.0,653.0,0.45,6613.0,
W165900082153001,3000,A.P.,EAST GODAVARI,,Fishing Horbour 2012,16.9833,82.2583,2019,8.16,3380.0,0.0,854.0,496.0,189.0,113.0,,640.0,92.0,100.0,457.0,43.8,0.79,2012.0,
W165700082134801,3001,A.P.,EAST GODAVARI,,Santhacheruvu 2012,16.95,82.23,2019,8.18,700.0,0.0,281.0,50.0,12.0,46.0,,220.0,64.0,15.0,58.0,2.3,0.48,418.0,
W170518082013001,3002,A.P.,EAST GODAVARI,,Kotapadu 2013DW,17.0883,82.025,2019,7.7,2790.0,0.0,634.0,411.0,216.0,85.0,,640.0,92.0,100.0,284.0,108.0,0.41,1682.0,
W170329081481601,3003,A.P.,EAST GODAVARI,,Rajmundry Main road 20,17.0581,81.8044,2019,7.47,2040.0,0.0,525.0,312.0,135.0,9.1,,600.0,112.0,78.0,191.0,2.7,0.35,1160.0,
W171037081411901,3004,A.P.,EAST GODAVARI,,Kolamuru 2013DW,17.1769,81.6886,2019,8.11,1880.0,0.0,671.0,191.0,66.2,62.4,,640.0,176.0,49.0,93.0,77.0,0.34,1124.0,
W164658082134901,3005,A.P.,EAST GODAVARI,,Tallarevu 2013DW,16.7828,82.2303,2019,7.94,6050.0,0.0,1171.0,1064.0,533.0,12.0,,450.0,140.0,24.0,1181.0,4.0,0.98,3674.0,
W164022082090601,3006,A.P.,EAST GODAVARI,,Muramalla 2013DW,16.6728,82.1517,2019,7.83,1970.0,0.0,586.0,305.0,59.0,15.0,,360.0,92.0,32.0,263.0,41.0,0.49,1165.0,
W163432082001401,3007,A.P.,EAST GODAVARI,,Amalapuram-PZ,16.5756,82.0039,2019,7.71,620.0,0.0,323.0,25.0,1.0,13.0,,255.0,50.0,32.0,23.0,3.5,0.4,345.0,
W171519082221901,3008,A.P.,EAST GODAVARI,,Tammayyapeta-DW13,17.2553,82.3719,2019,7.91,580.0,0.0,287.0,32.0,4.8,5.7,,270.0,64.0,27.0,4.4,8.2,0.37,321.0,
W163538081570201,3009,A.P.,EAST GODAVARI,,Ambajipeta-DW13,16.5939,81.9506,2019,7.92,490.0,0.0,244.0,14.0,11.0,17.0,,243.0,64.0,20.0,0.7000000000000001,2.0,0.48,277.0,
W165331082142101,3010,A.P.,EAST GODAVARI,,Chollangi-DW13,16.8919,82.2392,2019,7.68,1090.0,0.0,561.0,35.0,3.6,32.5,,325.0,64.0,40.0,98.8,3.9,0.67,627.0,
W171728082293501,3011,A.P.,EAST GODAVARI,,Hamsavaram-DW13,17.2911,82.4931,2019,7.79,1010.0,0.0,415.0,99.0,12.0,15.0,,300.0,74.0,28.0,89.0,9.4,0.61,580.0,
W170243082095201,3012,A.P.,EAST GODAVARI,,Samalkot-DW,17.0453,82.1644,2019,7.83,1180.0,0.0,354.0,163.0,43.2,30.0,,250.0,72.0,17.0,137.0,33.2,0.77,712.0,
W165538081550001,3013,A.P.,EAST GODAVARI,,Dwarapudi-DW13,16.9272,81.9167,2019,7.25,1030.0,0.0,427.0,85.0,4.2,50.0,,500.0,76.0,75.0,6.0,2.1,0.73,560.0,
W171850081502301,3014,A.P.,EAST GODAVARI,,Folkspeta-DW13,17.3139,81.8397,2019,7.85,950.0,0.0,470.0,53.0,9.9,5.51,,265.0,21.0,52.0,95.0,3.2,0.84,526.0,
W171925081415001,3015,A.P.,EAST GODAVARI,,Chinna Ramanayapet-DW,17.3236,81.6972,2019,7.6,1250.0,0.0,293.0,149.0,122.0,58.0,,390.0,110.0,28.0,99.0,15.7,0.55,761.0,
W172234082220501,3016,A.P.,EAST GODAVARI,,Rowthulapudi DW13,17.3761,82.3681,2019,7.66,560.0,0.0,244.0,50.0,8.4,1.49,,240.0,60.0,22.0,14.0,6.9,0.43,312.0,
W165720082112201,3017,A.P.,EAST GODAVARI,,Repuru-DW14,16.9556,82.1894,2019,7.84,750.0,0.0,354.0,39.0,16.3,16.0,,175.0,42.0,17.0,80.0,20.5,0.5700000000000001,447.0,
W164734082035101,3018,A.P.,EAST GODAVARI,,Draksharamam-DW14,16.7928,82.0642,2019,7.5,1370.0,0.0,470.0,149.0,52.9,42.0,,460.0,52.0,80.0,98.0,9.4,0.51,771.0,
W163941082004601,3019,A.P.,EAST GODAVARI,,Ainavilli-DW14,16.6614,82.0128,2019,7.15,2310.0,0.0,586.0,397.0,106.0,4.17,,880.0,168.0,112.0,107.0,33.7,0.4,1285.0,
W164647081481101,3020,A.P.,EAST GODAVARI,,Rally-DW14,16.7797,81.8031,2019,7.97,1710.0,0.0,610.0,227.0,31.4,2.6,,345.0,68.0,43.0,227.0,13.4,1.05,985.0,
W164511082134401,3021,A.P.,EAST GODAVARI,,Thurpet-DW14,16.7531,82.2289,2019,7.78,1400.0,0.0,500.0,163.0,40.1,22.0,,370.0,56.0,56.0,144.0,12.6,0.61,800.0,
W164147082105001,3022,A.P.,EAST GODAVARI,,Komaragiri-DW14,16.6964,82.1806,2019,7.89,5590.0,0.0,976.0,1099.0,418.0,6.1,,1075.0,180.0,152.0,773.0,30.5,0.95,3255.0,
W163923082072001,3023,A.P.,EAST GODAVARI,,Thanelankapalli,16.6564,82.1222,2019,7.9,1220.0,0.0,476.0,121.0,43.6,5.07,,345.0,52.0,52.0,115.0,12.4,0.55,691.0,
W163659082042401,3024,A.P.,EAST GODAVARI,,Mobalacheruvu-DW14,16.6164,82.0733,2019,7.88,1610.0,0.0,512.0,234.0,44.1,11.0,,650.0,100.0,97.0,69.0,3.6,0.94,873.0,
W163706082011001,3025,A.P.,EAST GODAVARI,,Vilasa-DW14,16.6183,82.0194,2019,7.86,1190.0,0.0,378.0,149.0,63.7,10.0,,280.0,60.0,32.0,127.0,31.2,1.02,704.0,
W172655082195401,3026,A.P.,EAST GODAVARI,,Jaldam-DW14,17.4486,82.3317,2019,7.65,1130.0,0.0,256.0,149.0,99.5,50.0,,250.0,64.0,22.0,144.0,1.2,0.96,687.0,
W171848082215501,3027,A.P.,EAST GODAVARI,,G Kottapalli-DW14,17.3133,82.3653,2019,7.78,820.0,0.0,159.0,67.0,82.6,121.0,,95.0,14.0,15.0,133.0,19.3,0.49,550.0,
W173457082160701,3028,A.P.,EAST GODAVARI,,Badadanapalli-DW14,17.5825,82.2686,2019,7.27,4350.0,0.0,293.0,567.0,602.0,622.0,,1280.0,393.0,73.0,267.0,247.0,0.63,2949.0,
W173431082114401,3029,A.P.,EAST GODAVARI,,Lagarai-DW14,17.5753,82.1956,2019,7.55,1210.0,0.0,354.0,99.0,74.5,120.0,,550.0,86.0,82.0,9.0,28.1,0.7000000000000001,714.0,
W171342082133901,3030,A.P.,EAST GODAVARI,,Dharmavaram-DW14,17.2283,82.2275,2019,7.79,570.0,0.0,162.0,64.0,37.5,28.0,,240.0,56.0,24.0,16.0,7.6,0.52,333.0,
W173707081590801,3031,A.P.,EAST GODAVARI,,Chaviti Tibalu-DW14,17.6186,81.9856,2019,7.84,780.0,0.0,427.0,21.0,2.7,8.97,,195.0,36.0,26.0,89.0,0.7000000000000001,2.92,448.0,
W173933081570401,3032,A.P.,EAST GODAVARI,,P Yerragonda-DW14,17.6592,81.9511,2019,7.68,420.0,0.0,207.0,14.0,13.6,7.49,,180.0,36.0,22.0,13.0,2.0,0.58,235.0,
W173135081554901,3033,A.P.,EAST GODAVARI,,Jaderu-DW14,17.5264,81.9303,2019,8.05,2940.0,0.0,1220.0,255.0,97.5,9.56,,690.0,72.0,124.0,229.0,221.0,1.36,1754.0,
W172737081402601,3034,A.P.,EAST GODAVARI,,Selkavedhi-DW14,17.4603,81.6739,2019,8.0,550.0,0.0,275.0,25.0,13.3,0.78,,220.0,40.0,29.0,24.0,2.5,0.48,302.0,
W174516081101701,3035,A.P.,EAST GODAVARI,,Edugarallapalli,17.7544,81.1714,2019,8.28,1050.0,0.0,531.0,57.0,6.1,4.37,,250.0,56.0,27.0,122.0,6.7,0.87,604.0,
W162735079551001,3036,A.P.,GUNTUR,,Kondamodu,16.4597,79.9194,2019,6.9,951.0,0.0,415.0,99.0,40.0,18.5,,335.0,74.0,37.0,92.0,8.0,0.63,622.0,
W163408080121001,3037,A.P.,GUNTUR,,Utukuru,16.5667,80.0,2019,7.13,4319.0,0.0,732.0,744.0,202.0,198.0,,1165.0,277.0,115.0,320.0,175.0,0.28,2478.0,
W163354080153201,3038,A.P.,GUNTUR,,Zupudi,16.565,80.2589,2019,7.48,1352.0,0.0,372.0,177.0,76.0,10.0,,425.0,136.0,21.0,115.0,15.0,0.14,777.0,
W162950080084201,3039,A.P.,GUNTUR,,Pisapadu,16.4972,80.145,2019,7.6,5395.0,0.0,1360.0,872.0,250.0,92.0,,795.0,142.0,107.0,817.0,136.0,1.56,3247.0,
W162812080081801,3040,A.P.,GUNTUR,,Rentapalle,16.47,80.1383,2019,7.55,1785.0,0.0,519.0,199.0,71.0,136.0,,580.0,144.0,54.0,161.0,7.0,0.48,1087.0,
W162200079570003,3041,A.P.,GUNTUR,,Nekarikallu2,16.3667,79.95,2019,7.57,1945.0,0.0,756.0,238.0,88.0,4.0,,645.0,106.0,93.0,216.0,3.0,0.94,1210.0,
W161325079463501,3042,A.P.,GUNTUR,,Ipur,16.2236,79.7764,2019,7.67,1125.0,0.0,439.0,99.0,85.0,12.0,,385.0,78.0,46.0,97.0,4.0,0.46,689.0,
W161715080152001,3043,A.P.,GUNTUR,,Pirangipuram,16.2875,80.2556,2019,7.47,2524.0,0.0,598.0,429.0,100.0,43.0,,725.0,158.0,80.0,173.0,134.8,0.6900000000000001,1483.0,
W161727080270401,3044,A.P.,GUNTUR,,Guntur,16.2908,80.4511,2019,7.37,5402.0,0.0,451.0,1290.0,216.0,12.0,,1480.0,251.0,208.0,419.0,13.0,0.34,2684.0,
W161534080343701,3045,A.P.,GUNTUR,,Vadlamudi,16.2667,80.5403,2019,7.77,758.0,0.0,360.0,39.0,40.0,12.0,,320.0,80.0,29.0,32.0,3.0,0.36,454.0,
W160507080090602,3046,A.P.,GUNTUR,,Chilkaluripet-1,16.0853,80.1517,2019,7.62,2689.0,0.0,787.0,330.0,180.0,43.0,,465.0,102.0,51.0,391.0,29.0,0.14,1606.0,
W160124080504001,3047,A.P.,GUNTUR,,Repalle,16.0233,80.8444,2019,7.5,2984.0,0.0,854.0,539.0,92.0,5.0,,700.0,160.0,73.0,396.0,13.0,0.15,1799.0,
W155505080402001,3048,A.P.,GUNTUR,,Nijampatnam,15.9181,80.6722,2019,7.7,2246.0,0.0,720.0,277.0,50.0,67.0,,455.0,92.0,55.0,255.0,89.9,0.08,1325.0,
W162045080181501,3049,A.P.,GUNTUR,,Medikondur,16.3458,80.3042,2019,7.44,2945.0,0.0,580.0,486.0,194.0,79.0,,775.0,172.0,84.0,329.0,11.0,0.17,1708.0,
W161215080314001,3050,A.P.,GUNTUR,,Chebrolu,16.2042,80.5278,2019,7.83,1455.0,0.0,531.0,138.0,61.0,11.0,,270.0,62.0,28.0,137.0,123.0,0.36,885.0,
W161000080200001,3051,A.P.,GUNTUR,,Prattipadu,16.1667,80.3333,2019,7.42,9949.0,0.0,1110.0,2198.0,542.0,263.0,,2525.0,375.0,386.0,1106.0,36.0,0.79,5584.0,
W163500079530001,3052,A.P.,GUNTUR,,Murjampadu,16.5833,79.8833,2019,7.92,2271.0,0.0,580.0,319.0,105.0,38.1,,485.0,102.0,56.0,265.0,55.0,0.79,1294.0,
W155555080335501,3053,A.P.,GUNTUR,,Motupalem,15.9319,80.5653,2019,7.73,2576.0,0.0,470.0,461.0,136.0,143.0,,800.0,192.0,78.0,184.0,57.0,0.25,1536.0,
W160503080191201,3054,A.P.,GUNTUR,,Varagami,16.0764,80.3083,2019,8.6,2079.0,46.0,775.0,177.0,77.0,3.0,,310.0,56.0,41.0,196.0,250.0,0.59,1301.0,
W162425079242501,3055,A.P.,GUNTUR,,Mandadi,16.4069,79.4069,2019,7.96,1653.0,0.0,488.0,213.0,85.0,16.9,,365.0,98.0,29.0,166.0,90.0,0.13,995.0,
W162540079501001,3056,A.P.,GUNTUR,,Guttikonda,16.4278,79.8361,2019,7.65,2208.0,0.0,750.0,248.0,93.0,46.0,,425.0,96.0,45.0,194.0,250.0,0.16,1430.0,
W161325079543301,3058,A.P.,GUNTUR,,Rompicherla,16.2236,79.9092,2019,7.48,4892.0,0.0,1293.0,762.0,222.0,48.0,,940.0,172.0,124.0,640.0,125.0,1.21,2883.0,
W163046080225401,3059,A.P.,GUNTUR,,Ungutur,16.3392,80.3078,2019,7.68,2847.0,0.0,610.0,518.0,105.0,26.0,,640.0,150.0,65.0,317.0,78.0,0.48,1631.0,
W160512080451002,3060,A.P.,GUNTUR,,Bhattiprolu-Dw,16.0867,80.7528,2019,7.45,1450.0,0.0,378.0,191.0,115.0,15.0,,465.0,136.0,31.0,131.0,2.0,0.88,852.0,
W160748080442401,3061,A.P.,GUNTUR,,Chavali-Dw,16.13,80.74,2019,7.54,824.0,0.0,378.0,57.0,26.0,0.0,,310.0,78.0,28.0,55.0,2.0,0.99,477.0,
W155924080363601,3062,A.P.,GUNTUR,,Mannevaripalem-Dw,15.99,80.61,2019,7.63,1460.0,0.0,543.0,167.0,48.0,5.0,,430.0,100.0,44.0,138.0,13.0,0.2,846.0,
W163225079505701,3063,A.P.,GUNTUR,,Brahmanapally-Dw,16.5497,79.8361,2019,7.53,1732.0,0.0,580.0,174.0,65.0,77.0,,545.0,126.0,56.0,149.0,8.0,0.15,1009.0,
W162416080240701,3064,A.P.,GUNTUR,,Ponnekallu,16.4044,80.4019,2019,7.8,2757.0,0.0,921.0,269.0,136.0,70.0,,460.0,94.0,55.0,218.0,360.0,0.24,1764.0,
W162505080205501,3065,A.P.,GUNTUR,,Ravela,16.4181,80.3486,2019,7.89,622.0,0.0,232.0,60.0,28.0,1.0,,175.0,46.0,15.0,61.0,5.0,0.25,356.0,
W155935079401401,3066,A.P.,GUNTUR,,Inovolu,15.9931,79.6706,2019,7.57,3100.0,0.0,683.0,355.0,369.0,143.0,,300.0,40.0,49.0,483.0,169.0,2.05,2025.0,
W163358080244601,3067,A.P.,GUNTUR,,Vykuntapuram,16.5661,80.4128,2019,7.41,3040.0,0.0,476.0,468.0,344.0,127.0,,500.0,88.0,68.0,307.0,257.0,0.12,1949.0,
W162735080271801,3068,A.P.,GUNTUR,,Pedda Parimi,16.4597,80.455,2019,7.69,5200.0,0.0,610.0,993.0,350.0,396.0,,1200.0,192.0,175.0,598.0,6.0,0.56,3083.0,
W163145080280101,3069,A.P.,GUNTUR,,Thulluru-Dw,16.5292,80.4669,2019,7.85,2400.0,0.0,756.0,284.0,110.0,62.0,,380.0,40.0,68.0,255.0,150.0,0.63,1431.0,
W160710079390201,3070,A.P.,GUNTUR,,Vellatur,16.1194,79.6506,2019,7.78,1790.0,0.0,439.0,266.0,29.0,135.0,,470.0,64.0,75.0,162.0,52.0,0.41,1051.0,
W163132079475601,3071,A.P.,GUNTUR,,Thummalacheruvu,16.5256,79.7989,2019,8.07,990.0,0.0,366.0,74.0,14.0,74.0,,155.0,24.0,23.0,153.0,1.0,1.44,588.0,
W155602080264201,3072,A.P.,GUNTUR,,Cheruvu Jamulapalem,15.9339,80.445,2019,7.59,6880.0,0.0,464.0,1900.0,269.0,4.0,,1120.0,136.0,190.0,1056.0,24.0,0.23,3861.0,
W161536080282801,3073,A.P.,GUNTUR,,Budampadu-Dw,16.26,80.4744,2019,7.91,1770.0,0.0,439.0,269.0,120.0,7.3,,235.0,38.0,34.0,272.0,42.0,0.25,1050.0,
W162138080234801,3074,A.P.,GUNTUR,,Phanidharam,16.3606,80.3967,2019,7.67,4160.0,0.0,464.0,794.0,432.0,79.0,,1000.0,152.0,151.0,492.0,2.0,0.18,2385.0,
W161458080065501,3075,A.P.,GUNTUR,,Satlur,16.2494,80.1153,2019,7.76,2120.0,0.0,415.0,312.0,260.0,6.0,,350.0,40.0,61.0,296.0,3.5,0.99,1232.0,
W161335080305101,3076,A.P.,GUNTUR,,Narakoduru,16.2264,80.5142,2019,7.55,1613.0,0.0,262.0,255.0,120.0,115.0,,395.0,88.0,43.0,140.0,75.0,0.07,995.0,
W160335080371201,3077,A.P.,GUNTUR,,Inturu,16.0597,80.62,2019,7.65,3630.0,0.0,610.0,383.0,696.0,37.0,,600.0,128.0,68.0,512.0,94.0,0.06,2290.0,
W160410080400301,3078,A.P.,GUNTUR,,Govada,16.0694,80.6675,2019,7.97,850.0,0.0,183.0,99.0,127.0,0.0,,240.0,40.0,34.0,84.0,3.0,0.19,498.0,
W161105080393401,3079,A.P.,GUNTUR,,Kuchipudi,16.1847,80.6594,2019,7.85,1020.0,0.0,256.0,85.0,151.0,24.0,,240.0,36.0,37.0,117.0,13.5,0.1,619.0,
W162020080293201,3080,A.P.,GUNTUR,,Pedakakani,16.3389,80.4922,2019,7.47,2815.0,0.0,805.0,355.0,262.0,8.2,,800.0,112.0,127.0,244.0,87.0,0.1,1686.0,
W160856079453201,3081,A.P.,GUNTUR,,Kocherla,16.1489,79.7589,2019,7.61,1636.0,0.0,561.0,121.0,163.0,3.0,,470.0,100.0,54.0,115.0,26.0,0.56,924.0,
W161515079544501,3082,A.P.,GUNTUR,,Santhagudipadu,16.2542,79.9125,2019,7.67,3350.0,0.0,610.0,482.0,401.0,109.0,,680.0,144.0,78.0,370.0,68.0,1.12,2050.0,
W161718080034802,3083,A.P.,GUNTUR,,Gollapadu DW13,16.2883,80.0633,2019,7.56,2100.0,0.0,537.0,213.0,196.0,87.0,,780.0,152.0,97.0,134.0,2.0,0.39,1209.0,
W163158080215901,3084,A.P.,GUNTUR,,Narakullapodu-DW14,16.5328,80.3664,2019,7.67,5010.0,0.0,830.0,510.0,922.0,172.0,,1020.0,232.0,107.0,652.0,20.0,0.37,3122.0,
W163349079283501,3085,A.P.,GUNTUR,,Vijayapuri South N Sapar,16.5636,79.4764,2019,7.2,970.0,0.0,242.0,99.0,126.0,18.0,,230.0,76.0,10.0,92.0,44.0,0.15,614.0,
W161437080045901,3086,A.P.,GUNTUR,,Jonnalagadda-DW14,16.2436,80.0831,2019,7.6,2500.0,0.0,830.0,213.0,260.0,15.2,,420.0,96.0,44.0,238.0,216.0,0.43,1588.0,
W161436079502901,3087,A.P.,GUNTUR,,A Muppalla-DW14,16.2433,79.8414,2019,7.62,3520.0,0.0,842.0,397.0,280.0,79.0,,900.0,152.0,127.0,278.0,146.0,0.72,1973.0,
W161000080481801,3088,A.P.,GUNTUR,,Kolluru-DW14,16.1667,80.805,2019,7.98,2948.0,0.0,708.0,355.0,410.0,2.0,,300.0,40.0,49.0,522.0,12.0,0.28,1821.0,
W160325080415101,3089,A.P.,GUNTUR,,Punnapalle-DW14,16.0569,80.6975,2019,7.65,2310.0,0.0,427.0,255.0,320.0,118.0,,620.0,136.0,68.0,192.0,90.0,0.21,1441.0,
W163052080315401,3090,A.P.,GUNTUR,,Mandhadam-DW14,16.5144,80.5317,2019,7.62,1438.0,0.0,537.0,85.0,105.0,21.0,,300.0,56.0,39.0,170.0,2.0,0.17,806.0,
W160540080052901,3091,A.P.,GUNTUR,,Maddirala-DW14,16.0944,80.0914,2019,7.74,7210.0,0.0,1171.0,1021.0,660.0,560.0,,760.0,80.0,136.0,1293.0,6.0,1.43,4472.0,
W160536080334501,3092,A.P.,GUNTUR,,Kattempudi-DW14,16.0933,80.5625,2019,7.64,3050.0,0.0,586.0,355.0,445.0,119.8,,900.0,176.0,112.0,280.0,6.0,0.07,1851.0,
W161030080113001,3093,A.P.,GUNTUR,,Nadendla,16.175,80.1917,2019,7.65,3640.0,0.0,561.0,287.0,280.0,190.0,,620.0,176.0,44.0,192.0,204.0,0.39,1716.0,
W163306079325801,3094,A.P.,GUNTUR,,Rentachintala,16.5517,79.5494,2019,7.78,2092.0,0.0,458.0,220.0,315.0,51.0,,400.0,120.0,24.0,214.0,144.0,0.14,1367.0,
W140700078570001,3095,A.P.,KADAPA,,Sanipai,14.1167,78.95,2019,7.78,820.0,0.0,366.0,71.0,7.7,1.9,,243.0,50.0,29.0,75.0,4.0,0.62,461.0,
W142950078070001,3096,A.P.,KADAPA,,Diguva lingala,14.4972,78.1167,2019,7.66,1080.0,0.0,476.0,78.0,32.0,8.0,,485.0,72.0,74.0,18.0,12.0,0.62,585.0,
W145345078531501,3097,A.P.,KADAPA,,Mallepalle,14.8958,78.8875,2019,7.67,1460.0,0.0,561.0,170.0,14.0,19.0,,435.0,72.0,62.0,131.0,6.0,1.4,819.0,
W144302078425901,3098,A.P.,KADAPA,,Alludupally,14.7167,78.7,2019,7.72,1450.0,0.0,439.0,177.0,17.0,120.0,,280.0,80.0,20.0,145.0,100.0,0.59,928.0,
W145053078405701,3099,A.P.,KADAPA,,Pullareddypet,14.8456,78.5981,2019,7.26,3440.0,0.0,647.0,752.0,102.0,27.0,,850.0,200.0,85.0,394.0,7.8,0.75,1963.0,
W135644078420301,3100,A.P.,KADAPA,,Chinnamandyam,13.9456,78.7008,2019,7.68,950.0,0.0,293.0,106.0,36.0,58.0,,360.0,78.0,40.0,52.0,0.8,0.93,551.0,
W143850078463001,3101,A.P.,KADAPA,,Pathur DW13,14.6472,78.775,2019,7.48,4970.0,0.0,464.0,922.0,749.0,24.0,,820.0,160.0,102.0,756.0,12.0,0.53,3007.0,
W144353078084701,3102,A.P.,KADAPA,,Donkapalli Satram-DW13,14.7314,78.1464,2019,8.05,10700.0,0.0,2837.0,2127.0,17.0,9.5,,900.0,90.0,164.0,2041.0,7.4,2.02,6188.0,
W143515078381301,3103,A.P.,KADAPA,,Chadipirala T-DW14,14.5875,78.6369,2019,7.8,7400.0,0.0,427.0,1666.0,907.0,62.0,,1600.0,381.0,158.0,955.0,12.0,0.36,4401.0,
W144038078240001,3104,A.P.,KADAPA,,Muddanur-pz,14.6772,78.4,2019,8.49,860.0,42.0,372.0,21.0,19.0,6.6,,125.0,23.0,16.0,139.0,1.2,0.89,479.0,
W143159078294001,3105,A.P.,KADAPA,,Ayyavaripalli-pz,14.5331,78.4944,2019,8.19,2860.0,0.0,830.0,425.0,5.8,178.0,,690.0,56.0,134.0,339.0,0.0,1.54,1645.0,
W143749078322201,3106,A.P.,KADAPA,,Yerraguntla-pz,14.6303,78.5394,2019,7.9,1900.0,0.0,415.0,340.0,86.0,48.0,,400.0,92.0,41.0,249.0,5.0,1.09,1117.0,
W144312078413501,3107,A.P.,KADAPA,,Laxmipet-pz,14.72,78.6931,2019,7.95,1280.0,0.0,268.0,170.0,154.0,22.0,,400.0,112.0,29.0,108.0,3.1,0.63,763.0,
W145128078203101,3108,A.P.,KADAPA,,Mylavaram-PZ,14.8578,78.3419,2019,8.45,310.0,30.0,43.0,43.0,8.6,0.7000000000000001,,58.0,18.0,3.0,42.0,4.0,0.25,164.0,
W145641078131201,3109,A.P.,KADAPA,,DhodiumPZ,14.9447,78.22,2019,8.15,510.0,0.0,207.0,46.0,14.0,6.9,,150.0,25.0,21.0,43.0,6.0,0.38,288.0,
W143717078150601,3110,A.P.,KADAPA,,Bodivaripally-pz,14.6214,78.2517,2019,8.25,880.0,0.0,427.0,60.0,1.9,3.5,,205.0,32.0,30.0,107.0,0.3,1.59,498.0,
W142806078413901,3111,A.P.,KADAPA,,Mittamidipally-PZ,14.4683,78.6942,2019,7.97,1150.0,0.0,268.0,234.0,6.7,22.0,,400.0,64.0,58.0,75.0,7.8,0.45,633.0,
W144049079092101,3112,A.P.,KADAPA,,Chennavaram-Pz,14.6803,79.1558,2019,7.6,2490.0,0.0,415.0,624.0,16.0,10.0,,870.0,144.0,124.0,171.0,2.0,0.54,1344.0,
W142733078524701,3113,A.P.,KADAPA,,Sriramnagar-Pz,14.4592,78.8797,2019,7.84,770.0,0.0,348.0,67.0,1.9,3.4,,335.0,50.0,51.0,20.0,4.7,0.5,411.0,
W141820079154401,3114,A.P.,KADAPA,,Penagaluru-Pz,14.3056,79.2622,2019,7.86,900.0,0.0,354.0,110.0,1.4,4.2,,285.0,56.0,35.0,75.0,1.0,0.88,499.0,
W145032078083501,3115,A.P.,KADAPA,,Kodapuram-Pz,14.8422,78.1431,2019,7.87,840.0,0.0,409.0,53.0,1.4,10.0,,240.0,46.0,30.0,81.0,2.7,0.64,474.0,
W140430078564001,3116,A.P.,KADAPA,,Pujarivandlapally-Pz,14.075,78.9444,2019,8.2,260.0,0.0,122.0,14.0,5.3,5.2,,35.0,12.0,1.0,43.0,0.4,0.84,157.0,
W140830078350001,3117,A.P.,KADAPA,,Bodireddygaripally-Pz,14.1417,78.5833,2019,7.78,770.0,0.0,427.0,14.0,1.9,16.0,,345.0,42.0,58.0,16.0,0.0,1.05,410.0,
