well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,sio2,tds
202312734,12734,Andhra Pradesh,Guntur,,Ravela,16.4181,80.3488,2023,7.50,930,0,281,127,31,43,,220,42,28,100,35,0.74,,
202312735,12735,Andhra Pradesh,Guntur,,Tadikonda,16.4165,80.4533,2023,7.30,886,0,330,90,15,1,,191,51,15,103,14,0.39,,
202312736,12736,Andhra Pradesh,Guntur,,Pedda Parimi,16.4598,80.4551,2023,7.30,4641,0,549,811,381,168,,652,94,101,750,15,1.27,,
202312737,12737,Andhra Pradesh,Guntur,,Thullur,16.5305,80.4703,2023,7.39,2690,0,1001,265,83,34,,478,96,58,264,255,0.94,,
202312738,12738,Andhra Pradesh,Guntur,,Budampadu,16.2601,80.4746,2023,7.50,1528,0,525,140,69,3,,272,63,28,202,36,0.60,,
202312739,12739,Andhra Pradesh,Guntur,,Nallapadu,16.3057,80.3739,2023,7.50,1291,0,537,117,76,3,,365,73,44,141,23,0.83,,
202312740,12740,Andhra Pradesh,Guntur,,Phanidharam,16.3606,80.3969,2023,7.30,3760,0,452,650,321,88,,893,140,132,423,6,0.45,,
202312741,12741,Andhra Pradesh,Guntur,,Narakoduru,16.2257,80.5145,2023,7.50,1577,0,561,116,65,85,,428,121,31,79,101,0.25,,
202312742,12742,Andhra Pradesh,Guntur,,Kollipara,16.2866,80.7496,2023,7.80,1895,0,830,115,5,20,,331,91,25,136,170,0.87,,
202312743,12743,Andhra Pradesh,Guntur,,Kolakaluru,16.3032,80.6189,2023,7.50,2248,0,940,260,7,1,,342,76,37,183,267,0.13,,
202312744,12744,Andhra Pradesh,Guntur,,Mukkamala,16.4518,80.375,2023,7.50,1261,0,439,122,46,3,,404,86,46,83,15,0.37,,
202312745,12745,Andhra Pradesh,Guntur,,Etukuru,16.2632,80.4248,2023,7.80,1307,0,488,115,10,30,,205,44,23,118,143,0.22,,
202312746,12746,Andhra Pradesh,Guntur,,Mandhadam,16.5144,80.5316,2023,7.60,3081,0,427,726,106,2,,635,123,80,411,12,0.29,,
202312747,12747,Andhra Pradesh,Guntur,,Athota,16.2922,80.6838,2023,7.90,2506,0,146,730,46,1,,243,39,36,440,27,0.19,,
202312748,12748,Andhra Pradesh,Guntur,,Athota,16.2922,80.6839,2023,7.70,1317,0,134,329,81,1,,290,83,20,186,4,0.74,,
202312749,12749,Andhra Pradesh,Guntur,,Tenali,16.2438,80.6321,2023,7.40,3828,0,61,1156,61,2,,494,90,66,640,21,0.98,,
202312750,12750,Andhra Pradesh,Guntur,,Tenali,16.2437,80.6321,2023,7.90,1090,0,195,157,48,13,,293,75,26,105,4,0.13,,
202312751,12751,Andhra Pradesh,Guntur,,Tenali,16.2437,80.632,2023,8.10,788,0,183,108,36,4,,156,43,12,94,2,0.05,,
202312752,12752,Andhra Pradesh,Guntur,,Tenali,16.2437,80.632,2023,7.90,1136,0,207,214,81,1,,224,29,37,172,4,0.21,,
202312753,12753,Andhra Pradesh,Guntur,,Dondapadu,16.5457,80.4543,2023,7.70,1396,0,366,131,97,22,,365,109,23,104,3,0.10,,
202312754,12754,Andhra Pradesh,Guntur,,Nekkallu,16.4909,80.4403,2023,7.80,688,0,268,43,4,0,,183,53,13,58,7,0.08,,
202312755,12755,Andhra Pradesh,Guntur,,Mothadka Ow,16.473,80.4044,2023,7.50,634,0,159,104,21,4,,225,30,36,38,2,0.15,,
202312756,12756,Andhra Pradesh,Guntur,,Athota,16.2922,80.6837,2023,7.60,2969,0,110,620,269,1,,575,137,57,355,21,0.20,,
202312757,12757,Andhra Pradesh,Guntur,,Athota,16.2922,80.6837,2023,7.40,2815,0,98,641,258,0,,478,122,42,392,20,0.09,,
202312758,12758,Andhra Pradesh,Kakinada,,Pratipadu,17.2302,82.1986,2023,7.12,720,0,159,219,20,4,,165,48,12,129,21,0.12,,
202312759,12759,Andhra Pradesh,Kakinada,,Kattipudi,17.2429,82.3314,2023,7.21,2050,0,586,179,43,53,,410,102,38,169,39,0.40,,
202312760,12760,Andhra Pradesh,Kakinada,,Gollaprolu,17.1538,82.2864,2023,7.17,2200,0,574,254,75,21,,510,142,38,168,55,0.45,,
202312761,12761,Andhra Pradesh,Kakinada,,Pithapuram,17.113,82.2599,2023,7.65,1350,0,574,73,34,2,,250,72,18,124,72,0.34,,
202312762,12762,Andhra Pradesh,Kakinada,,Uppada,17.0805,82.3355,2023,7.60,2550,0,696,295,128,89,,485,108,52,292,52,0.38,,
202312763,12763,Andhra Pradesh,Kakinada,,Vakalpudi,17.0137,82.2835,2023,7.82,1100,0,378,98,31,18,,260,76,18,98,14,0.19,,
202312764,12764,Andhra Pradesh,Kakinada,,Kakinada  Pz,16.9833,82.2491,2023,7.68,1680,0,549,117,36,6,,355,100,27,142,5,0.34,,
202312765,12765,Andhra Pradesh,Kakinada,,Anjaneyanagar,17.0094,82.2482,2023,7.74,1280,0,336,65,43,16,,255,78,15,79,6,0.10,,
202312766,12766,Andhra Pradesh,Kakinada,,Fishing Horbour,16.985,82.2757,2023,7.51,4360,0,671,567,243,75,,665,174,57,299,223,0.41,,
202312767,12767,Andhra Pradesh,Kakinada,,Santhacheruvu,16.9503,82.237,2023,7.93,2550,0,635,186,48,9,,385,122,19,192,17,0.16,,
202312768,12768,Andhra Pradesh,Kakinada,,Kasinadhapuram,16.9248,82.236,2023,7.86,2710,0,586,301,83,10,,465,96,55,235,20,0.31,,
202312769,12769,Andhra Pradesh,Kakinada,,Gontuvanipalem,17.3547,82.1148,2023,8.00,1780,0,567,108,50,23,,350,108,19,146,26,0.66,,
202312770,12770,Andhra Pradesh,Kakinada,,Tallarevu,16.7828,82.2303,2023,7.95,1910,0,629,107,37,49,,365,94,32,132,55,0.20,,
202312771,12771,Andhra Pradesh,Kakinada,,Tammayyapeta,17.2496,82.3708,2023,8.00,730,0,326,21,7,3,,255,90,7,19,16,0.19,,
202312772,12772,Andhra Pradesh,Kakinada,,Chollangi,16.8854,82.2339,2023,7.95,3050,0,976,192,65,8,,695,140,84,168,14,0.48,,
202312773,12773,Andhra Pradesh,Kakinada,,Hamsavaram,17.2921,82.4927,2023,7.37,2670,0,574,481,90,30,,645,102,96,325,9,1.18,,
202312774,12774,Andhra Pradesh,Kakinada,,Repuru,16.9557,82.1893,2023,7.40,790,0,195,78,31,25,,225,64,17,51,12,0.36,,
202312775,12775,Andhra Pradesh,Kakinada,,Thurpet,16.7529,82.2289,2023,7.47,560,0,183,58,12,2,,150,38,15,42,7,0.24,,
202312776,12776,Andhra Pradesh,Kakinada,,Jaldam,17.4486,82.3317,2023,7.17,950,0,412,53,18,32,,325,100,19,32,44,0.38,,
202312777,12777,Andhra Pradesh,Kakinada,,G. Kottapalli,17.3068,82.3655,2023,7.34,1320,0,500,89,13,3,,385,92,39,71,14,0.29,,
202312778,12778,Andhra Pradesh,Kakinada,,Dharmavaram,17.227,82.2285,2023,7.37,2390,0,452,305,74,83,,470,120,41,140,173,0.33,,
202312779,12779,Andhra Pradesh,Kakinada,,Pithapuram,17.1007,82.2462,2023,7.75,2420,0,268,499,25,6,,220,56,19,322,18,0.78,,
202312780,12780,Andhra Pradesh,Kakinada,,A.K. Mallavaram 1,17.1661,82.359,2023,7.19,2740,0,427,592,341,4,,785,114,122,375,10,0.52,,
202312781,12781,Andhra Pradesh,Konaseema,,Delta Gannavarm,16.5879,81.8885,2023,7.71,860,0,488,34,15,1,,380,110,26,45,3,0.25,,
202312782,12782,Andhra Pradesh,Konaseema,,Yanam,16.7294,82.2141,2023,7.95,330,0,128,17,21,2,,100,26,9,20,4,0.17,,
202312783,12783,Andhra Pradesh,Konaseema,,Amalapuram,16.562,81.9956,2023,7.52,1200,0,397,76,54,38,,310,88,23,85,23,0.25,,
202312784,12784,Andhra Pradesh,Konaseema,,Razole,16.48,81.8446,2023,7.63,1170,0,439,57,24,33,,345,80,36,60,8,0.15,,
202312785,12785,Andhra Pradesh,Konaseema,,Jonnada,16.7929,81.8659,2023,7.74,830,0,482,27,21,3,,290,72,28,76,3,0.21,,
202312786,12786,Andhra Pradesh,Konaseema,,Vegayamma Peta,16.7764,82.0879,2023,7.72,1450,0,744,89,36,1,,400,74,52,143,5,0.45,,
202312787,12787,Andhra Pradesh,Konaseema,,Mummidivarampad,16.7029,81.8325,2023,7.41,3720,0,732,788,96,8,,865,172,107,481,23,0.28,,
202312788,12788,Andhra Pradesh,Konaseema,,Muramalla,16.6728,82.165,2023,8.08,1550,0,519,185,55,2,,150,30,18,283,13,0.52,,
202312789,12789,Andhra Pradesh,Konaseema,,Antarvedi,16.3337,81.7332,2023,7.95,2030,0,549,329,41,6,,490,126,44,207,28,0.09,,
202312790,12790,Andhra Pradesh,Konaseema,,Malikipuram,16.4135,81.8047,2023,7.76,760,0,378,30,17,3,,280,86,16,37,10,0.09,,
202312791,12791,Andhra Pradesh,Konaseema,,Kothapeta,16.7159,81.8964,2023,7.82,1780,0,842,273,61,6,,570,98,79,286,31,0.49,,
202312792,12792,Andhra Pradesh,Konaseema,,Ambajipeta,16.5933,81.9523,2023,7.73,980,0,427,77,16,3,,350,90,32,59,10,0.26,,
202312793,12793,Andhra Pradesh,Konaseema,,Chinalanka,16.6544,81.9381,2023,7.81,310,0,153,7,3,1,,105,30,9,13,1,0.17,,
202312794,12794,Andhra Pradesh,Konaseema,,Tallapolom,16.8168,82.0391,2023,7.50,670,0,366,19,18,1,,270,62,29,47,2,0.21,,
202312795,12795,Andhra Pradesh,Konaseema,,Annaipeta,16.7898,82.066,2023,7.83,1400,0,732,70,24,4,,330,74,36,143,49,0.17,,
202312796,12796,Andhra Pradesh,Konaseema,,Bandurlanka,16.5882,81.9738,2023,7.65,830,0,397,48,17,4,,265,46,36,75,5,0.17,,
202312797,12797,Andhra Pradesh,Konaseema,,Pattipuram,16.4046,81.8058,2023,7.49,860,0,342,76,34,11,,340,78,36,44,14,0.41,,
202312798,12798,Andhra Pradesh,Konaseema,,Dwarapudi,16.927,81.9167,2023,7.71,560,0,159,52,18,29,,125,32,12,34,34,0.06,,
202312799,12799,Andhra Pradesh,Konaseema,,Draksharamam,16.7921,82.0637,2023,7.82,1580,0,659,111,42,54,,385,104,32,136,80,0.08,,
202312800,12800,Andhra Pradesh,Konaseema,,Kotipalle,16.6998,82.038,2023,7.82,380,0,183,8,5,1,,130,40,7,15,8,0.09,,
202312801,12801,Andhra Pradesh,Konaseema,,Mukteshwaram,16.6602,82.0246,2023,7.65,1310,0,439,112,46,102,,470,84,63,95,6,0.24,,
202312802,12802,Andhra Pradesh,Konaseema,,Ainavalli,16.6613,82.0125,2023,7.82,2210,0,1037,147,46,8,,580,140,57,168,152,0.10,,
202312803,12803,Andhra Pradesh,Konaseema,,Appanapalle,16.5307,81.9234,2023,7.80,870,0,452,35,7,2,,290,80,23,50,10,0.17,,
202312804,12804,Andhra Pradesh,Konaseema,,Rally,16.7796,81.8027,2023,7.37,2340,0,830,391,67,2,,965,246,85,119,34,0.22,,
202312805,12805,Andhra Pradesh,Konaseema,,Komaragiri,16.6963,82.1802,2023,7.83,970,0,488,102,15,2,,320,82,29,92,24,0.28,,
202312806,12806,Andhra Pradesh,Konaseema,,Thanelankamulli,16.6562,82.1221,2023,7.86,890,0,519,58,17,3,,285,64,32,111,9,0.26,,
202312807,12807,Andhra Pradesh,Konaseema,,Mobalacherevu,16.6165,82.0731,2023,7.84,1230,0,488,171,16,3,,245,42,35,179,8,0.38,,
202312808,12808,Andhra Pradesh,Konaseema,,Vilasa,16.6187,82.0195,2023,7.80,780,0,397,67,26,0,,255,42,38,95,4,0.22,,
202312809,12809,Andhra Pradesh,Konaseema,,Mummidivaram,16.6442,82.1014,2023,7.82,2490,0,818,496,2,17,,310,50,46,480,22,0.47,,
202312810,12810,Andhra Pradesh,Konaseema,,Ravulaplem,16.7528,81.8397,2023,7.90,900,0,494,53,1,11,,265,34,44,112,13,0.26,,
202312811,12811,Andhra Pradesh,Konaseema,,Pasarlapudi,16.5226,81.9487,2023,7.00,1630,0,580,295,33,2,,475,82,66,192,14,0.52,,
202312812,12812,Andhra Pradesh,Krishna,,Sultan Nagar,16.2001,81.1137,2023,7.25,2110,0,488,305,146,33,,478,117,45,236,84,0.21,,
202312813,12813,Andhra Pradesh,Krishna,,Challapalli,16.1186,80.9394,2023,7.45,1420,0,305,180,121,2,,240,59,22,191,11,0.22,,
202312814,12814,Andhra Pradesh,Krishna,,Bantumilli1,16.3697,81.2722,2023,7.53,3290,0,781,566,81,16,,649,143,71,380,89,0.53,,
202312815,12815,Andhra Pradesh,Krishna,,Balliparru,16.2775,81.1873,2023,7.75,2340,0,586,285,203,53,,596,132,65,255,42,0.38,,
202312816,12816,Andhra Pradesh,Krishna,,Munjuluru,16.3092,81.212,2023,7.55,1080,0,391,90,54,33,,265,60,28,121,22,0.32,,
202312817,12817,Andhra Pradesh,Krishna,,Kadavakollu,16.3965,80.8524,2023,7.91,970,0,488,64,1,16,,265,66,25,105,3,0.36,,
202312818,12818,Andhra Pradesh,Krishna,,Venkatapragada (Ventrapragada),16.442,80.9102,2023,7.13,1530,0,549,124,57,2,,349,100,24,161,24,0.23,,
202312819,12819,Andhra Pradesh,Krishna,,Angaluru,16.3819,81.0343,2023,6.90,3233,0,842,558,237,23,,620,155,57,499,42,0.57,,
202312820,12820,Andhra Pradesh,Krishna,,Akunuru,16.3921,80.819,2023,7.30,585,0,256,26,15,2,,137,36,12,32,35,0.08,,
202312821,12821,Andhra Pradesh,Krishna,,Bahu Balendruni Gudem,16.5715,80.7916,2023,7.20,1180,0,391,174,17,4,,289,53,38,154,9,0.69,,
202312822,12822,Andhra Pradesh,Krishna,,Pedana_New,16.2584,81.1495,2023,7.19,3784,0,989,541,307,84,,735,137,95,399,298,0.35,,
202312823,12823,Andhra Pradesh,Krishna,,GudlavalleruNew,16.3436,81.0547,2023,7.30,3024,0,635,594,156,19,,646,165,57,365,65,0.20,,
202312824,12824,Andhra Pradesh,Krishna,,Kurumaddali,16.3311,80.9261,2023,7.40,3979,0,744,775,281,5,,785,135,109,511,84,0.19,,
202312825,12825,Andhra Pradesh,Krishna,,Polukonda,16.5195,81.0782,2023,7.60,2326,0,586,289,135,9,,362,74,43,262,66,0.18,,
202312826,12826,Andhra Pradesh,Krishna,,Ayyanki,16.2657,80.9437,2023,7.30,2366,0,732,340,160,4,,630,120,80,218,110,0.18,,
202312827,12827,Andhra Pradesh,Krishna,,Nimmakuru(Ntr Village),16.2747,81.0052,2023,7.60,1190,0,500,92,78,2,,273,53,34,154,14,0.36,,
202312828,12828,Andhra Pradesh,Krishna,,Tadanki,16.3581,80.8803,2023,7.60,2267,0,928,167,61,16,,275,63,28,188,249,0.59,,
202312829,12829,Andhra Pradesh,Krishna,,Mallapparajgudem (Narayanapuram),16.4091,81.2081,2023,7.70,982,0,391,116,58,3,,265,54,32,114,12,0.51,,
202312830,12830,Andhra Pradesh,Krishna,,Gudur,16.2201,81.0849,2023,7.70,2639,0,744,292,262,19,,240,48,29,440,110,0.35,,
202312831,12831,Andhra Pradesh,Krishna,,Nadupur,16.283,81.1293,2023,7.60,1044,0,305,135,65,3,,210,47,23,130,14,0.50,,
202312832,12832,Andhra Pradesh,Krishna,,Marripalem(Nagayalanka),15.9495,80.9224,2023,7.50,1152,0,488,111,53,6,,297,55,39,154,12,0.37,,
202312833,12833,Andhra Pradesh,Krishna,,Mandapakala,15.9741,81.0001,2023,7.30,4038,0,989,662,208,14,,877,119,141,498,59,0.42,,
202312834,12834,Andhra Pradesh,Krishna,,Avanigadda,16.0209,80.9115,2023,7.80,342,0,195,11,4,3,,132,36,10,12,8,0.13,,
202312835,12835,Andhra Pradesh,Krishna,,Kautaram,16.3354,81.0778,2023,7.20,3542,0,622,701,173,9,,734,163,80,383,60,0.10,,
202312836,12836,Andhra Pradesh,Krishna,,Malleshwaram,16.3551,81.2712,2023,7.50,2509,0,586,392,154,2,,466,74,68,284,70,0.01,,
202312837,12837,Andhra Pradesh,Krishna,,Manginapadu,16.2466,81.2319,2023,7.40,6533,0,549,1727,270,7,,1029,141,164,1004,48,0.01,,
202312838,12838,Andhra Pradesh,Krishna,,Kankipadu,16.4288,80.772,2023,8.40,652,48,85,73,1,3,,97,27,7,70,5,0.45,,
202312839,12839,Andhra Pradesh,Krishna,,Veerankilaku,16.2915,80.8656,2023,8.40,792,60,281,50,23,0,,202,64,11,86,4,0.38,,
202312840,12840,Andhra Pradesh,Krishna,,Pamarru,16.3218,80.9675,2023,7.50,3008,0,610,588,143,2,,452,78,63,511,1,0.40,,
202312841,12841,Andhra Pradesh,Krishna,,Challapalli,16.1224,80.927,2023,7.90,1204,0,146,281,29,2,,221,58,19,152,6,0.12,,
202312842,12842,Andhra Pradesh,Krishna,,Challapalli,16.1223,80.9268,2023,6.90,16700,0,146,6090,31,2,,3569,650,473,2001,37,0.01,,
202312843,12843,Andhra Pradesh,Krishna,,Puritigedda,16.1227,80.8942,2023,7.80,2254,0,452,336,125,0,,333,90,27,291,17,0.32,,
202312844,12844,Andhra Pradesh,Krishna,,Moturu,16.4497,81.0465,2023,7.60,2937,0,122,942,18,1,,351,72,42,482,17,0.21,,
202312845,12845,Andhra Pradesh,Krishna,,Moturu,16.4497,81.0465,2023,7.90,1850,0,122,536,2,1,,242,70,17,251,11,0.22,,
202312846,12846,Andhra Pradesh,Krishna,,Moturu,16.4497,81.0465,2023,7.30,8260,0,110,2823,9,0,,792,110,126,1426,12,0.02,,
202312847,12847,Andhra Pradesh,Krishna,,Dokiparru,16.3014,81.0506,2023,7.80,3460,0,342,897,97,1,,217,17,42,653,12,0.03,,
202312848,12848,Andhra Pradesh,Krishna,,Vinnakota,16.3722,81.0874,2023,8.10,1463,0,220,227,128,0,,293,80,23,181,7,0.10,,
202312849,12849,Andhra Pradesh,Krishna,,Chinnapuram,16.1206,81.0469,2023,5.80,24100,0,37,8902,61,1,,2843,561,351,4150,70,0.02,,
202312850,12850,Andhra Pradesh,Krishna,,Sultan Nagaram,16.2045,81.1146,2023,5.00,5900,0,183,1680,221,2,,783,120,118,984,16,0.10,,
202312851,12851,Andhra Pradesh,Krishna,,Sultan Nagaram,16.2043,81.1146,2023,5.70,5908,0,37,1756,251,2,,890,172,112,929,16,0.11,,
202312852,12852,Andhra Pradesh,Krishna,,Moturu,16.4498,81.0466,2023,5.80,3404,0,24,1028,2,0,,313,60,39,547,18,0.18,,
202312853,12853,Andhra Pradesh,Krishna,,Moturu,16.4499,81.0466,2023,6.20,8730,0,98,2938,8,2,,576,46,112,1654,11,0.20,,
202312854,12854,Andhra Pradesh,Krishna,,Zamigolvepalli,16.3681,80.9603,2023,7.60,1823,0,574,288,26,56,,503,141,37,211,5,0.24,,
202312855,12855,Andhra Pradesh,Krishna,,Vallurupalem,16.3687,80.7654,2023,7.60,396,0,146,34,1,4,,51,12,5,50,4,0.23,,
202312856,12856,Andhra Pradesh,Krishna,,Vallurupalem,16.3687,80.7655,2023,7.20,905,0,415,67,21,4,,181,41,19,117,5,0.20,,
202312857,12857,Andhra Pradesh,Krishna,,Vallurupalem,16.3686,80.7655,2023,7.70,395,0,183,14,3,2,,101,35,3,36,2,0.40,,
202312858,12858,Andhra Pradesh,Krishna,,Vallurupalem,16.3686,80.7655,2023,7.20,521,0,244,38,3,7,,93,18,12,71,11,0.09,,
202312859,12859,Andhra Pradesh,Krishna,,Vallurupalem,16.3685,80.7656,2023,7.30,413,0,244,24,8,2,,68,16,7,71,3,0.32,,
202312860,12860,Andhra Pradesh,Krishna,,Vallurupalem,16.3685,80.7656,2023,7.20,609,0,317,38,15,0,,142,15,25,84,4,0.36,,
202312861,12861,Andhra Pradesh,Krishna,,Indupalli,16.4704,80.8746,2023,7.30,1208,0,134,110,379,0,,309,90,21,145,11,0.63,,
202312862,12862,Andhra Pradesh,Krishna,,Indupalli,16.4703,80.8746,2023,7.40,1154,0,207,103,278,1,,270,91,10,202,6,0.23,,
202312863,12863,Andhra Pradesh,Krishna,,Indupalli,16.4703,80.8746,2023,7.20,1264,0,171,199,173,4,,303,90,19,112,12,0.38,,
202312864,12864,Andhra Pradesh,Krishna,,Indupalli,16.4702,80.8746,2023,7.20,1409,0,354,191,72,14,,306,89,21,181,7,0.23,,
202312865,12865,Andhra Pradesh,Krishna,,Indupalli,16.4701,80.8746,2023,7.40,873,0,244,147,37,0,,161,45,12,114,16,0.20,,
202312866,12866,Andhra Pradesh,Krishna,,Rangannagudem,16.6438,80.9062,2023,7.30,467,0,268,20,24,0,,132,29,14,58,1,1.02,,
202312867,12867,Andhra Pradesh,Krishna,,Rangannagudem,16.6438,80.9061,2023,7.20,1233,0,464,122,51,1,,326,85,27,121,7,0.50,,
202312868,12868,Andhra Pradesh,Kurnool,,Veldurthy,15.5531,77.9269,2023,6.95,84660,0,488,41665,223,331,,7050,1513,796,22437,37,0.64,,
202312869,12869,Andhra Pradesh,Kurnool,,Holagondi,15.4896,77.0402,2023,7.52,2010,0,610,380,93,11,,455,104,47,263,16,0.51,,
202312870,12870,Andhra Pradesh,Kurnool,,HaradgiriPn3,15.3012,77.1882,2023,7.26,6300,0,671,1622,460,1141,,1800,363,219,756,528,1.15,,
202312871,12871,Andhra Pradesh,Kurnool,,Gonegondla,15.7117,77.5963,2023,8.00,700,0,195,92,47,19,,190,36,24,70,4,0.58,,
202312872,12872,Andhra Pradesh,Kurnool,,Karivemula,15.5942,77.5967,2023,7.96,1010,0,452,75,37,1,,210,40,27,139,2,1.21,,
202312873,12873,Andhra Pradesh,Kurnool,,Naganathanahalli,15.5607,77.2221,2023,7.75,5930,0,763,825,1040,173,,955,140,148,954,14,2.88,,
202312874,12874,Andhra Pradesh,Kurnool,,Orvakallu,15.6858,78.1758,2023,7.74,1910,0,439,176,236,49,,435,122,32,238,11,1.23,,
202312875,12875,Andhra Pradesh,Kurnool,,Kapatrala,15.6073,77.6303,2023,8.20,510,0,189,47,26,1,,80,14,12,75,1,0.47,,
202312876,12876,Andhra Pradesh,Kurnool,,GudurPz Wt,15.7726,77.8074,2023,8.00,2940,0,513,379,395,85,,435,60,70,485,5,1.08,,
202312877,12877,Andhra Pradesh,Kurnool,,Bapuram,15.7882,77.0835,2023,8.20,470,0,143,54,19,2,,95,18,12,51,3,0.37,,
202312878,12878,Andhra Pradesh,Kurnool,,Yemignur,15.7556,77.4582,2023,7.75,950,0,311,93,45,34,,320,74,33,66,2,0.62,,
202312879,12879,Andhra Pradesh,Kurnool,,Gonegandla,15.7079,77.6142,2023,7.88,680,0,287,67,20,6,,200,58,13,60,3,0.23,,
202312880,12880,Andhra Pradesh,Kurnool,,Bapuram1,15.3323,77.1262,2023,8.00,450,0,159,53,15,3,,115,24,13,48,3,0.36,,
202312881,12881,Andhra Pradesh,Kurnool,,Madhavaram,15.9354,77.3561,2023,8.02,90,0,37,6,1,6,,20,6,1,11,3,0.02,,
202312882,12882,Andhra Pradesh,Kurnool,,Aluru1,15.3991,77.2235,2023,7.99,1450,0,317,278,38,1,,90,18,12,296,3,0.31,,
202312883,12883,Andhra Pradesh,Kurnool,,Veldurti1,15.546,77.9251,2023,7.50,1610,0,549,206,81,34,,600,78,98,135,1,1.40,,
202312884,12884,Andhra Pradesh,Kurnool,,Tungabhadra,15.9478,77.3014,2023,7.14,4800,0,366,982,618,142,,1500,437,100,438,18,0.37,,
202312885,12885,Andhra Pradesh,Kurnool,,Kodumuru,15.6857,77.7736,2023,7.60,3100,0,757,432,239,189,,1040,132,173,221,95,1.26,,
202312886,12886,Andhra Pradesh,Kurnool,,Gulyam,15.3837,76.8355,2023,7.91,6450,0,915,920,901,309,,610,132,68,1214,8,1.85,,
202312887,12887,Andhra Pradesh,Kurnool,,Sullavai,15.4321,77.1222,2023,7.94,2520,0,671,324,89,136,,395,84,46,257,228,1.65,,
202312888,12888,Andhra Pradesh,Kurnool,,Podalakunta,15.8432,77.1147,2023,7.76,1040,0,348,103,39,90,,430,120,33,47,2,0.61,,
202312889,12889,Andhra Pradesh,Kurnool,,Yemmiganur,15.7568,77.4583,2023,7.80,940,0,296,100,50,38,,340,80,35,71,2,0.61,,
202312890,12890,Andhra Pradesh,Kurnool,,Adoni Kota Veerabhadra Swamigudi,15.6667,77.2875,2023,8.01,2890,0,879,376,135,53,,380,72,49,266,476,0.18,,
202312891,12891,Andhra Pradesh,Kurnool,,Kurnool,15.8385,78.0494,2023,7.24,13600,0,354,4525,390,27,,3355,1010,203,1732,21,0.36,,
202312892,12892,Andhra Pradesh,Kurnool,,Rajala Mandagiri,15.4359,77.4735,2023,7.81,3110,0,561,913,224,86,,1070,277,94,367,232,1.23,,
202312893,12893,Andhra Pradesh,Kurnool,,Doddanakere,15.6993,77.2849,2023,8.02,1320,0,384,127,56,166,,540,112,64,67,2,1.40,,
202312894,12894,Andhra Pradesh,Kurnool,,"Imd Office, Kurnool",15.8055,78.0399,2023,8.13,1500,0,244,381,10,14,,120,24,15,298,7,0.18,,
202312895,12895,Andhra Pradesh,Kurnool,,Payalakurthi,15.7151,77.8131,2023,7.90,700,0,201,31,31,92,,255,78,15,22,12,0.60,,
202312896,12896,Andhra Pradesh,Nandyal,,Nandikotkur,15.8567,78.2641,2023,7.00,1241,0,207,221,125,34,,265,89,10,153,4,0.77,,
202312897,12897,Andhra Pradesh,Nandyal,,Atmakur (Alt),15.8743,78.5771,2023,7.10,1123,0,207,231,81,12,,243,75,13,140,3,0.83,,
202312898,12898,Andhra Pradesh,Nandyal,,Venkatapuram2,15.8832,78.6544,2023,7.81,1575,0,488,226,64,2,,85,21,8,301,2,1.99,,
202312899,12899,Andhra Pradesh,Nandyal,,Moravakonda,15.9592,78.2876,2023,7.50,1663,0,146,205,199,179,,397,102,35,147,1,0.77,,
202312900,12900,Andhra Pradesh,Nandyal,,Yenugumarri,15.2982,77.7893,2023,7.70,926,0,317,68,65,57,,275,75,21,73,10,1.28,,
202312901,12901,Andhra Pradesh,Nandyal,,Santajutur,15.626,78.5344,2023,7.80,1737,0,537,171,85,9,,354,89,32,128,113,0.38,,
202312902,12902,Andhra Pradesh,Nandyal,,Battulur,15.2452,78.5058,2023,7.88,1250,0,415,125,119,4,,181,41,19,131,121,0.65,,
202312903,12903,Andhra Pradesh,Nandyal,,Nossam,14.9882,78.3919,2023,7.70,840,0,220,76,56,40,,216,64,14,57,43,0.15,,
202312904,12904,Andhra Pradesh,Nandyal,,Ahobilam,15.134,78.6725,2023,7.60,505,0,183,38,23,17,,176,52,11,17,23,0.55,,
202312905,12905,Andhra Pradesh,Nandyal,,Alamuru,15.4582,78.3248,2023,7.50,1965,0,183,235,327,27,,488,136,36,176,6,0.36,,
202312906,12906,Andhra Pradesh,Nandyal,,Nandyal,15.4892,78.4947,2023,7.89,832,0,244,77,85,0,,193,50,17,97,5,0.28,,
202312907,12907,Andhra Pradesh,Nandyal,,Mahanandi,15.4692,78.62,2023,7.60,913,0,415,51,32,6,,291,54,38,63,28,0.34,,
202312908,12908,Andhra Pradesh,Nandyal,,Rudravaram,15.8503,78.4707,2023,7.83,1089,0,256,76,128,27,,222,54,21,123,21,0.23,,
202312909,12909,Andhra Pradesh,Nandyal,,Gudivemula,15.6674,78.441,2023,7.78,650,0,146,49,120,14,,148,44,9,74,2,0.15,,
202312910,12910,Andhra Pradesh,Nandyal,,Kochcheruvu,15.3147,77.8636,2023,7.70,773,0,244,62,45,32,,241,63,20,68,3,0.45,,
202312911,12911,Andhra Pradesh,Nandyal,,Dhone,15.3969,77.8747,2023,7.69,1388,0,549,69,67,46,,441,84,56,90,9,0.43,,
202312912,12912,Andhra Pradesh,Nandyal,,Erragudi,15.3854,78.1734,2023,7.65,644,0,244,45,31,25,,260,74,18,37,2,0.13,,
